time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth
2021-04-25T17:10:00.0,71.0,71.5,64.0,76.4,54.7,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,5.26315784454346,5.31093597412109,431.865600585937,473.0,1000.0,400.0,71.5789489746094,71.5259399414062,0.0180000010877848,5.29427337646484,0.0,true,true,470.3999999999999,71.43142857142853,75.79999999999997,63.999999999999986,36137.200000000004,33819.5,35656.31999999998,33601.343999999975
2021-04-25T17:11:00.0,71.0,71.3,64.0,71.5,55.0,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,5.26315784454346,4.29428863525391,425.765716552734,460.0,1000.0,400.0,70.9473648071289,70.9824142456055,0.0180000010877848,4.29428863525391,0.0,true,true,462.79999999999995,71.35142857142853,71.73142857142852,63.999999999999986,32890.0,32798.0,33197.30514285712,33021.44114285712
2021-04-25T17:12:00.0,71.0,71.3,64.0,66.8,54.8,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,5.26315784454346,3.31096649169922,419.865783691406,457.0,1000.0,400.0,70.9473648071289,70.9824142456055,0.0180000010877848,3.29430389404297,0.0,true,true,458.39999999999986,71.31714285714281,66.96285714285709,63.999999999999986,30527.6,32584.1,30695.773714285682,32691.778285714256
2021-04-25T17:13:00.0,71.0,71.4,64.0,63.7,55.0,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,5.26315784454346,2.29431915283203,413.765899658203,451.0,1000.0,400.0,70.9473648071289,70.8460540771484,0.0180000010877848,2.29431915283203,0.0,true,true,450.7999999999999,71.34857142857139,63.67428571428568,63.999999999999986,28728.7,32201.4,28704.367999999977,32163.935999999976
2021-04-25T17:14:00.0,71.0,71.3,64.0,61.7,55.6,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,5.26315784454346,1.31099700927734,407.865966796875,451.0,1000.0,400.0,70.315788269043,70.3249359130859,0.0180000010877848,1.29433441162109,0.0,true,true,446.39999999999986,71.35142857142853,61.75999999999996,63.999999999999986,27826.7,32156.3,27569.663999999975,31851.277714285687
2021-04-25T17:15:00.0,71.0,71.3,64.0,60.6,55.5,69.0,85.0,65.0,73.0,70.0,3.0,0.0,71.0,68.0,85.0,55.0,4.84210538864136,0.0,400.0,435.0,1000.0,400.0,70.315788269043,70.2012329101563,0.0180000010877848,0.0,0.0,false,true,441.9999999999999,71.23999999999995,60.4885714285714,63.999999999999986,26361.0,31015.5,26735.94857142855,31488.07999999997
2021-04-25T17:16:00.0,71.0,71.1,64.0,59.5,54.8,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,438.0,1000.0,400.0,70.315788269043,70.2012329101563,0.0180000010877848,0.0,0.0,false,true,436.9999999999999,71.15999999999994,59.54285714285711,63.999999999999986,26061.0,31141.8,26020.22857142855,31096.919999999966
2021-04-25T17:17:00.0,71.0,71.1,64.0,58.8,54.6,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,435.0,1000.0,400.0,69.684211730957,69.7470550537109,0.0180000010877848,0.0,0.0,false,true,429.9999999999999,71.06571428571425,58.8085714285714,63.999999999999986,25578.0,30928.499999999996,25287.685714285693,30558.25714285712
2021-04-25T17:18:00.0,71.0,71.0,64.0,58.4,54.8,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,426.0,1000.0,400.0,69.684211730957,69.7470550537109,0.0180000010877848,0.0,0.0,false,true,426.19999999999993,70.99999999999996,58.38285714285711,63.999999999999986,24878.399999999998,30246.0,24882.773714285697,30260.199999999975
2021-04-25T17:19:00.0,70.5,70.9,64.0,58.1,55.1,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,69.684211730957,69.7470550537109,0.0180000010877848,0.0,0.0,false,true,421.7999999999999,70.92571428571426,58.09142857142854,63.999999999999986,24169.600000000002,29494.4,24502.96457142855,29916.46628571427
